,ID,full_name,overall,eur_value,eur_wage,league
11445,186238,Jake Kean,64,400000.0,11000.0,English Championship
2963,186253,Tomáš Hubočan,73,2700000.0,25000.0,Turkish Süper Lig
6284,186267,Vegar Eggen Hedenstad,69,1000000.0,5000.0,Norwegian Eliteserien
5392,186270,Gevorg Ghazaryan,70,1700000.0,8000.0,Portuguese Primeira Liga
2376,186272,Levan Mchedlidze,74,6500000.0,5000.0,Italian Serie B
3015,186274,Konstantin Rausch,73,3300000.0,29000.0,German Bundesliga
3075,186296,Roman Neustädter,73,3100000.0,53000.0,Turkish Süper Lig
9590,186300,Oscar Vera,66,575000.0,3000.0,Mexican Liga MX
847,186302,Elías Hernández,78,10000000.0,36000.0,Mexican Liga MX
16672,186305,Omar Tejeda,56,90000.0,1000.0,Mexican Liga MX
622,186307,Marco Fabián,79,13000000.0,38000.0,German Bundesliga
1942,186330,Theodor Gebre Selassie,75,4800000.0,24000.0,German Bundesliga
846,186345,Kieran Trippier,78,10000000.0,76000.0,English Premier League
3941,186347,Maciej Rybus,72,2600000.0,25000.0,Russian Premier League
1169,186351,Leroy Fer,77,10000000.0,68000.0,English Premier League
5679,186352,Tommy Smith,70,1500000.0,14000.0,English Championship
4789,186355,Esteban Conde,71,0.0,0.0,
6632,186361,Óscar Rojas,69,800000.0,10000.0,Mexican Liga MX
16082,186384,Karl Moore,57,100000.0,1000.0,Rep. Ireland Premier Division
2044,186385,Adam Clayton,74,5000000.0,18000.0,English Championship
2059,186392,Joel Ward,74,5000000.0,44000.0,English Premier League
1596,186395,Matt Ritchie,75,7000000.0,58000.0,English Premier League
1617,186405,Franco Di Santo,75,7000000.0,38000.0,German Bundesliga
7914,186414,Wilfried Domoraud,67,775000.0,8000.0,Danish Superliga
6849,186415,Stephan Andrist,68,875000.0,1000.0,German 3. Liga
7946,186422,Sean Scannell,67,825000.0,26000.0,English Championship
5046,186430,Mateus Alberto Contreira Gonçalves,70,925000.0,10000.0,Spanish Segunda División
3485,186444,Hamdi Harbaoui,72,2500000.0,17000.0,Belgian First Division A
9126,186449,Liam Kelly,66,550000.0,5000.0,English League Two
8063,186450,Mustapha Carayol,67,775000.0,18000.0,English Championship
1314,186452,Siem de Jong,76,7500000.0,16000.0,Holland Eredivisie
8077,186453,Tom Hiariej,67,625000.0,3000.0,Australian A-League
1320,186456,Jan-Arie van der Heijden,76,6000000.0,18000.0,Holland Eredivisie
12412,186494,Mark Oxley,63,300000.0,2000.0,English League One
10412,186502,Gianluca Nijholt,65,550000.0,3000.0,Holland Eredivisie
7209,186503,Tim Breukers,68,675000.0,7000.0,Holland Eredivisie
10424,186507,Christian Landu Landu,65,600000.0,2000.0,Norwegian Eliteserien
10429,186508,Arild Østbø,65,500000.0,2000.0,Norwegian Eliteserien
5330,186511,René Román Hinojo,70,900000.0,6000.0,Spanish Segunda División
9404,186513,Daniel Arreola,66,425000.0,6000.0,Mexican Liga MX
12493,186516,Danijel Subotić,63,375000.0,2000.0,Korean K League Classic
3701,186519,Juan Torres Ruiz,72,3000000.0,15000.0,Spanish Primera División
1421,186521,Bernardo Espinosa,76,7500000.0,25000.0,Spanish Primera División
1837,186524,Filip Đorđević,75,6500000.0,47000.0,Italian Serie A
8392,186529,Tony Beltran,67,575000.0,5000.0,USA Major League Soccer
9482,186531,Chance Myers,66,475000.0,3000.0,USA Major League Soccer
8406,186533,Patrick Nyarko,67,675000.0,5000.0,USA Major League Soccer
9502,186536,Brek Shea,66,675000.0,3000.0,USA Major League Soccer
1104,186537,Cristhian Stuani,77,8500000.0,30000.0,Spanish Primera División
12580,186539,Burim Kukeli,63,220000.0,4000.0,Swiss Super League
165,186547,Mateo Musacchio,83,27000000.0,105000.0,Italian Serie A
4580,186551,Fernando Navarro,71,1900000.0,20000.0,Mexican Liga MX
2436,186556,Bruno Ferreira Bonfim,74,5500000.0,1000.0,Ukrainian Premier League
7457,186558,Jimmy Ryan,68,900000.0,7000.0,English League One
6417,186559,Jacob Butterfield,69,1100000.0,30000.0,English Championship
253,186561,Aaron Ramsey,82,25500000.0,130000.0,English Premier League
9622,186562,Josh Magennis,66,775000.0,4000.0,English League One
10684,186565,Scott Wagstaff,65,500000.0,3000.0,English League One
5532,186567,Khaled Adenon,70,1200000.0,13000.0,French Ligue 1
1913,186569,Sven Ulreich,75,4700000.0,57000.0,German Bundesliga
12695,186572,Will Atkinson,63,375000.0,4000.0,English League Two
3874,186578,Andy King,72,3100000.0,43000.0,English Premier League
845,186581,Keisuke Honda,78,9000000.0,38000.0,Mexican Liga MX
1153,186589,Ivan Radovanović,77,7000000.0,20000.0,Italian Serie A
12764,186590,John-Joe O'Toole,63,375000.0,2000.0,English League One
6543,186595,Elliott Bennett,69,1100000.0,9000.0,English League One
1959,186598,Kyle Naughton,75,5500000.0,55000.0,English Premier League
11924,186611,Mauro Vigorito,64,300000.0,1000.0,Italian Serie B
8738,186614,Samuel Di Carmine,67,800000.0,4000.0,Italian Serie B
252,186627,Mario Balotelli,82,24500000.0,51000.0,French Ligue 1
7798,186645,Sean Franklin,67,425000.0,5000.0,USA Major League Soccer
13771,186646,Naoya Kikuchi,61,140000.0,1000.0,Japanese J1 League
3331,186648,Tamás Kádár,72,0.0,0.0,
1217,186650,Matías Alustiza,76,4800000.0,28000.0,Mexican Liga MX
3344,186651,Güray Vural,72,3000000.0,12000.0,Turkish Süper Lig
6765,186655,José Carvallo,68,0.0,0.0,
8948,186666,Andrew Jacobson,66,425000.0,2000.0,USA Major League Soccer
1247,186672,Geoff Cameron,76,5000000.0,62000.0,English Premier League
4158,186674,Roger Espinoza,71,2200000.0,7000.0,USA Major League Soccer
2133,186680,Raúl Fdez-Cavada Mateos,74,4600000.0,18000.0,Spanish Primera División
2742,186681,Alberto García Cabrera,73,2300000.0,17000.0,Spanish Segunda División
4180,186682,Angel Montoro Sanchez,71,1800000.0,8000.0,Spanish Segunda División
2141,186684,Francisco José Olivas Alba,74,4600000.0,10000.0,Spanish Segunda División
3448,186687,Gojko Kačar,72,2300000.0,16000.0,German Bundesliga
2773,186695,Ezequiel Muñoz,73,4200000.0,21000.0,Spanish Primera División
7029,186715,Shea Salinas,68,775000.0,5000.0,USA Major League Soccer
7048,186721,Claude Dielna,68,700000.0,5000.0,USA Major League Soccer
8142,186725,David Horst,67,525000.0,5000.0,USA Major League Soccer
1781,186745,Matías Pérez García,75,5000000.0,14000.0,Argentinian Superliga
2919,186748,Vitor Hugo Gomes da Silva,73,3800000.0,14000.0,Portuguese Primeira Liga
9322,186751,Bobby Grant,66,675000.0,3000.0,English League One
15367,186752,Peter Friis Jensen,59,130000.0,1000.0,Danish Superliga
9328,186753,Nikola Gulan,66,500000.0,4000.0,Belgian First Division A
6202,186756,Danny Swanson,69,1000000.0,5000.0,Scottish Premiership
7216,186760,Anıl Karaer,68,675000.0,11000.0,Turkish Süper Lig
11485,186761,Koki Mizuno,64,400000.0,2000.0,Japanese J1 League
17156,186763,Andrea Maccoppi,54,50000.0,1000.0,Swiss Super League
12480,186769,Stephan Palla,63,290000.0,3000.0,Austrian Bundesliga
7285,186776,Vincenzo Sarno,68,875000.0,3000.0,Italian Serie B
7311,186781,Kenneth Kronholm,68,550000.0,6000.0,German 2. Bundesliga
2374,186783,Albert Adomah,74,5500000.0,37000.0,English Championship
7346,186788,David Pisot,68,700000.0,1000.0,German 3. Liga
1115,186801,Cheikhou Kouyaté,77,8500000.0,83000.0,English Premier League
844,186805,Jefferson Montero,78,11000000.0,68000.0,Spanish Primera División
5495,186812,Joffre Guerrón,70,1400000.0,17000.0,Mexican Liga MX
4613,186817,Rafik Halliche,71,1800000.0,7000.0,Portuguese Primeira Liga
9640,186823,Pedro Miguel Silva Rocha,66,350000.0,3000.0,Portuguese Primeira Liga
843,186832,Kwadwo Asamoah,78,8000000.0,89000.0,Italian Serie A
15521,186838,Gerard Doherty,59,40000.0,1000.0,Rep. Ireland Premier Division
3885,186839,Niall McGinn,72,3000000.0,4000.0,Korean K League Classic
13593,186842,Dougie Imrie,62,180000.0,2000.0,Scottish Premiership
12780,186849,Jim O'Brien,63,350000.0,2000.0,Scottish Premiership
13675,186869,Graham Cummins,62,300000.0,2000.0,Scottish Premiership
6644,186876,Efe Ambrose,69,850000.0,5000.0,Scottish Premiership
7710,186881,James Holland,67,625000.0,10000.0,Austrian Bundesliga
8791,186882,Pavels Šteinbors,66,400000.0,2000.0,Polish Ekstraklasa
15107,186884,Ben Kantarovski,59,160000.0,1000.0,Australian A-League
4036,186890,Tsepo Masilela,71,1300000.0,1000.0,South African PSL
2062,186905,Ashley Barnes,74,6000000.0,53000.0,English Premier League
1603,186912,Christian Träsch,75,5000000.0,22000.0,German 2. Bundesliga
2130,186935,Claudemir Domingues de Souza,74,5500000.0,38000.0,Saudi Professional League
9025,186939,Christopher Nöthe,66,625000.0,3000.0,German 2. Bundesliga
9031,186941,Raphael Wolf,66,425000.0,6000.0,German 2. Bundesliga
83,186942,İlkay Gündoğan,85,46000000.0,190000.0,English Premier League
5990,186950,Fabio Daprelà,69,1000000.0,5000.0,Swiss Super League
976,186953,Onur Kıvrak,77,6000000.0,28000.0,Turkish Süper Lig
1308,186961,Alberto Paloschi,76,9000000.0,34000.0,Italian Serie A
3555,186979,Israel Jiménez,72,2600000.0,35000.0,Mexican Liga MX
2252,186982,Alexander Büttner,74,4400000.0,12000.0,Holland Eredivisie
2883,186990,Hugo González,73,3500000.0,36000.0,Mexican Liga MX
1767,186992,Jesús Dueñas,75,5500000.0,52000.0,Mexican Liga MX
5220,186993,Javier Cortés,70,1800000.0,16000.0,Mexican Liga MX
7143,186998,William Yarbrough,68,625000.0,14000.0,Mexican Liga MX
4368,186999,Carlos Peña,71,2700000.0,35000.0,Scottish Premiership
3631,187004,Moussa Maâzou,72,3200000.0,8000.0,French Ligue 2
4422,187013,Oswaldo Alanís,71,1900000.0,33000.0,Mexican Liga MX
12443,187014,César Cercado,63,290000.0,2000.0,Mexican Liga MX
14118,187028,David McAllister,61,250000.0,1000.0,Rep. Ireland Premier Division
11523,187029,Daniel Mullen,64,375000.0,2000.0,Australian A-League
4476,187033,Sean Morrison,71,2500000.0,19000.0,English Championship
8366,187035,Jared Jeffrey,67,750000.0,5000.0,USA Major League Soccer
6300,187038,Benjamin Tembe Mokulu,69,1100000.0,3000.0,Italian Serie B
5402,187042,Anders Konradsen,70,2100000.0,6000.0,Norwegian Eliteserien
1850,187043,Stefan Johansen,75,8000000.0,42000.0,English Championship
6332,187047,Wilfried Moimbé,69,825000.0,13000.0,French Ligue 1
2396,187051,Sloan Privat,74,6000000.0,25000.0,French Ligue 1
842,187052,Yann M'Vila,78,10500000.0,44000.0,Russian Premier League
251,187072,Lars Stindl,82,23000000.0,56000.0,German Bundesliga
1469,187075,Dayro Moreno,76,7000000.0,28000.0,Colombian Primera A
8516,187076,Stephan Hain,67,800000.0,1000.0,German 3. Liga
7487,187077,Freddie Sears,68,950000.0,14000.0,English Championship
10704,187083,Kristian Álvarez,65,575000.0,2000.0,Mexican Liga MX
1136,187084,Mame Diouf,77,9000000.0,77000.0,English Premier League
10748,187093,Jairo González,65,575000.0,4000.0,Mexican Liga MX
6561,187110,Miguel Ponce,69,825000.0,28000.0,Mexican Liga MX
11884,187113,Lars Krogh Gerson,64,500000.0,2000.0,Swedish Allsvenskan
1543,187132,Carlos Zambrano,76,7500000.0,1000.0,Greek Super League
8813,187144,Soo Hyuk Cho,66,425000.0,2000.0,Korean K League Classic
5794,187150,Will Buckley,69,1100000.0,21000.0,English Championship
11015,187154,Niall Canavan,64,475000.0,2000.0,English League One
12059,187157,Matt Godden,63,475000.0,3000.0,English League Two
6787,187171,Ho Jun Kim,68,450000.0,3000.0,Korean K League Classic
7887,187176,Yun Pyo Lee,67,450000.0,4000.0,Korean K League Classic
10061,187180,Kyu Ro Lee,65,425000.0,3000.0,Korean K League Classic
9012,187193,Erik Pimentel,66,550000.0,13000.0,Mexican Liga MX
2767,187205,Luis Fuentes,73,2900000.0,20000.0,Mexican Liga MX
11231,187206,Nathan Smith,64,325000.0,3000.0,English League Two
5999,187208,Alfredo Saldívar,69,850000.0,10000.0,Mexican Liga MX
10198,187218,Miguel Jiménez,65,450000.0,10000.0,Mexican Liga MX
9155,187225,Omar Mendoza,66,500000.0,8000.0,Mexican Liga MX
8145,187238,Diego Rafael Jiménez,67,800000.0,7000.0,Mexican Liga MX
11381,187246,Ji Ho Ahn,64,325000.0,2000.0,Korean K League Classic
16241,187259,Luis Carlos Ovalle,57,80000.0,1000.0,Colombian Primera A
9329,187265,Francisco Acuña,66,625000.0,3000.0,Mexican Liga MX
9377,187275,Jung Nam Hong,66,425000.0,3000.0,Korean K League Classic
11511,187279,Jung Jin Seo,64,475000.0,3000.0,Korean K League Classic
10517,187296,Carlos Gutiérrez,65,500000.0,3000.0,Mexican Liga MX
6317,187298,Hugo Rodríguez,69,1000000.0,16000.0,Mexican Liga MX
8445,187313,Jorge Santos Silva,67,725000.0,9000.0,Saudi Professional League
621,187324,Maurício Santos Nascimento,79,10000000.0,57000.0,Italian Serie A
11745,187334,Linus Hallenius,64,475000.0,2000.0,Swedish Allsvenskan
14254,187335,Sebastian Rajalakso,61,250000.0,1000.0,Swedish Allsvenskan
5541,187337,Guillermo Molins,70,1800000.0,1000.0,Greek Super League
12686,187338,Agon Mehmeti,63,425000.0,3000.0,English League One
3855,187339,Jiloan Hamad,72,3700000.0,5000.0,Swedish Allsvenskan
11779,187345,Dong Gun Cho,64,400000.0,2000.0,Japanese J1 League
620,187347,Igor Smolnikov,79,10000000.0,71000.0,Russian Premier League
5586,187350,Enrique Pérez,70,1400000.0,15000.0,Mexican Liga MX
14305,187354,Sergio Blancas,61,250000.0,1000.0,Colombian Primera A
841,187366,Denis Glushakov,78,7500000.0,56000.0,Russian Premier League
3329,187415,Vladimir Granat,72,2300000.0,26000.0,Russian Premier League
1599,187421,Jorge Hernández,75,6000000.0,28000.0,Mexican Liga MX
6875,187447,Hyung Min Shin,68,675000.0,7000.0,Korean K League Classic
9045,187456,Evgeniy Balyaykin,66,500000.0,6000.0,Russian Premier League
619,187457,Christian Noboa,79,9500000.0,74000.0,Russian Premier League
2809,187478,Jair Pereira,73,3000000.0,44000.0,Mexican Liga MX
5155,187489,David Meyler,70,1800000.0,10000.0,English Championship
465,187491,Fedor Smolov,80,17500000.0,59000.0,Russian Premier League
2851,187492,Dmitriy Kombarov,73,2900000.0,47000.0,Russian Premier League
2312,187517,Viktor Vasin,74,5000000.0,38000.0,Russian Premier League
5302,187528,Kirill Kombarov,70,1300000.0,18000.0,Russian Premier League
2964,187533,Alexey Ionov,73,4000000.0,34000.0,Russian Premier League
7246,187535,Anton Sosnin,68,750000.0,18000.0,Russian Premier League
8379,187550,Eduardo da Silva Neto,67,625000.0,6000.0,Japanese J1 League
15919,187554,Alexandr Denisov,58,100000.0,4000.0,Russian Premier League
1448,187570,Douglas Renato de Jesus,76,3100000.0,10000.0,Portuguese Primeira Liga
11722,187586,Vladislav Nikiforov,64,450000.0,7000.0,Russian Premier League
10675,187588,Ismail Ediev,65,475000.0,6000.0,Russian Premier League
8522,187589,Adlan Katsaev,67,725000.0,14000.0,Russian Premier League
4629,187590,Zaur Sadaev,71,2800000.0,25000.0,Russian Premier League
1138,187598,Rafael Tolói,77,9000000.0,28000.0,Italian Serie A
1928,187601,Soslan Dzhanaev,75,4300000.0,30000.0,Russian Premier League
5577,187602,Sergey Parshivlyuk,70,1400000.0,22000.0,Russian Premier League
12730,187605,Igor Gorbatenko,63,375000.0,5000.0,Russian Premier League
840,187607,Artem Dzyuba,78,10500000.0,70000.0,Russian Premier League
3181,187620,Rens van Eijden,73,3100000.0,11000.0,Holland Eredivisie
7648,187634,Richard Ruíz,68,575000.0,16000.0,Mexican Liga MX
3247,187644,Cristian Maidana,73,3800000.0,3000.0,Colombian Primera A
2590,187652,David Yurchenko,73,2400000.0,17000.0,Russian Premier League
2596,187655,Syarhey Palitsevich,73,3400000.0,17000.0,Turkish Süper Lig
15643,187658,Lloyd Saxton,58,100000.0,1000.0,Swedish Allsvenskan
1198,187659,Dmitriy Tarasov,76,5500000.0,41000.0,Russian Premier League
5788,187661,Azamat Zaseev,69,1000000.0,17000.0,Russian Premier League
3319,187666,Sergey Pesyakov,72,2500000.0,18000.0,Russian Premier League
2056,187671,Ricardo Laborde,74,5500000.0,43000.0,Russian Premier League
464,187688,Paulo Henrique Chagas de Lima,80,15500000.0,24000.0,Spanish Primera División
5936,187701,George Corral,69,1000000.0,7000.0,Mexican Liga MX
839,187702,Omar El Kaddouri,78,12000000.0,1000.0,Greek Super League
3433,187705,Edwin Hernández,72,2200000.0,32000.0,Mexican Liga MX
9090,187722,Jorge Ibarra,66,650000.0,3000.0,Mexican Liga MX
463,187735,Alan Dzagoev,80,16500000.0,57000.0,Russian Premier League
838,187736,Pavel Mamaev,78,10500000.0,51000.0,Russian Premier League
250,187754,Marlos Romero Bonfim,82,21500000.0,1000.0,Ukrainian Premier League
17350,187759,Christopher Mulhall,53,60000.0,1000.0,Rep. Ireland Premier Division
12371,187761,Eoin Doyle,63,375000.0,3000.0,English League One
12444,187782,Seámus Conneely,63,300000.0,2000.0,English League Two
17153,187783,Paul Sinnott,54,50000.0,1000.0,Rep. Ireland Premier Division
12494,187796,Kristian Dennis,63,425000.0,4000.0,English League Two
9421,187797,Shaun Brisley,66,600000.0,5000.0,English League Two
1418,187800,Mauricio Isla,76,6000000.0,63000.0,Turkish Süper Lig
5431,187818,Ariel Borysiuk,70,1900000.0,18000.0,English Championship
10609,187831,Randy Wolters,65,575000.0,3000.0,Scottish Premiership
11780,187857,Grzegorz Sandomierski,64,375000.0,2000.0,Polish Ekstraklasa
2488,187858,Paul-José Mpoku,74,7000000.0,16000.0,Belgian First Division A
4678,187859,Bakary Saré,71,2300000.0,5000.0,Portuguese Primeira Liga
3186,187878,Lukáš Mareček,73,3400000.0,1000.0,Czech Liga
1535,187896,Wanderson do Carmo Carneiro,76,7000000.0,42000.0,Russian Premier League
5718,187898,Mervan Çelik,70,1900000.0,4000.0,Swedish Allsvenskan
16050,187899,Amadou Jawo,58,100000.0,1000.0,Swedish Allsvenskan
4874,187915,Emir Kujović,70,1800000.0,21000.0,German 2. Bundesliga
5785,187916,Marcus Olsson,69,800000.0,29000.0,English Championship
2051,187924,Clément Grenier,74,6500000.0,52000.0,French Ligue 1
6733,187925,Yannis Tafer,68,1100000.0,10000.0,Swiss Super League
7848,187935,Foued Kadir,67,475000.0,7000.0,Spanish Segunda División
164,187936,Steven N'Zonzi,83,21000000.0,25000.0,Spanish Primera División
12115,187938,Stanislas Oliveira,63,290000.0,2000.0,French Ligue 2
1230,187939,Aatif Chahechouhe,76,7500000.0,66000.0,Turkish Süper Lig
4965,187940,Diallo Guidileye,70,1700000.0,12000.0,Turkish Süper Lig
2695,187942,Rudy Gestede,73,4100000.0,21000.0,English Championship
13860,187959,Michal Peškovič,61,60000.0,1000.0,Polish Ekstraklasa
356,187961,José Paulo Bezerra M. Júnior,81,17500000.0,165000.0,Spanish Primera División
4242,187982,Maciej Dąbrowski,71,1800000.0,7000.0,Polish Ekstraklasa
6983,187983,Krzysztof Janus,68,775000.0,6000.0,Polish Ekstraklasa
2805,187988,Frédéric Sammaritano,73,3500000.0,19000.0,French Ligue 1
15784,187993,Kevin Goba,58,130000.0,1000.0,French Ligue 2
6088,188000,Sandro Manoel dos Santos,69,850000.0,13000.0,Saudi Professional League
355,188005,Ignacio Camacho Barnola,81,18000000.0,66000.0,German Bundesliga
9261,188017,Alberto Pomini,66,90000.0,1000.0,Italian Serie B
